Date,Portfolios BV returns (%),Portfolios BN returns (%),Portfolios BG returns (%),Portfolios SV returns (%),Portfolios SN returns (%),Portfolios SG returns (%)
1994-01-06,-1.54030560232091,0.892567180057724,0.649810716043198,2.77254803254734,1.49840885369739,2.20947562880811
1994-01-07,3.53660255014994,5.50368147737548,4.93557900960273,3.72941228431407,4.63506088180812,3.34103089839144
1994-01-10,3.43130377765171,5.25765216822507,3.96443252967933,3.50905591427746,3.38590663102305,3.83888276380659
1994-01-11,-2.9665759023804,-1.22493016510054,-0.671007329664508,-3.59497850081729,-1.53129903684291,-1.3070416499506
1994-01-12,2.46210487750596,2.60797147451957,1.67925390222785,-1.23897503768894,-1.0866849644491,-0.881258150992736
1994-01-13,-1.2943733478038,1.06799987132744,0.516291637197308,0.853514158071378,0.242431052328529,0.702148105661027
1994-01-14,-0.0940261949655019,0.499417485661868,-0.310361773865331,-0.262295052534134,1.12904942376988,0.570679482777359
1994-01-17,2.17406299434748,2.86657754449873,1.25767789193942,1.56415132375214,1.23690771949765,1.99916381823486
1994-01-18,-3.05946724467971,0.693613965617623,-1.36151755897195,-1.62480738755073,-1.16238349372607,-1.06786253770392
1994-01-19,-3.06015889784746,-3.533208615698,-3.31268993309878,-4.04955916973883,-3.86881286752876,-3.16058957786858
1994-01-20,-2.00117214367517,0.416193107894802,-1.65019726779592,0.250752089208039,-0.0449559726052873,-0.570552000910585
1994-01-24,2.27756283346849,0.467023198337491,2.48330036350255,0.632362493648886,0.990131605722677,1.25387793372371
1994-01-25,2.4074836589167,1.68331486922229,2.81681564714058,3.23365239713758,1.16416564573969,2.38769378837485
1994-01-27,3.36476401589143,1.71213154685299,1.62291357660596,1.44993756621488,1.97139554925154,2.9159291198136
1994-01-28,1.03014780264579,-0.381962364926092,0.424186887621891,2.89707548381335,1.74031239411307,4.0907532462761
1994-01-31,0.246906710742545,-2.28417007093356,-0.626946997884237,0.838266202216964,0.916216282412829,1.25836186707939
1994-02-01,-0.846849023479712,-0.425649061978073,-0.902873564847595,0.439691171781065,0.262936250920087,2.50782856545144
1994-02-02,1.48933229528498,1.16723401818488,1.07102166273845,1.21292795514962,4.01147904415555,4.73761276835736
1994-02-03,-0.0932957850048322,-0.0423402130915962,0.838128217563128,1.04890016081882,3.53476584574806,1.50857051194837
1994-02-04,-1.11955496601231,-2.6020059845596,-2.83186105803178,-0.449245113200203,-0.582477724260155,-0.849371185153858
1994-02-07,3.68335679388825,3.61072405729963,4.94536358943829,0.0602825395849216,0.232301795324452,-0.378044083850315
1994-02-08,-0.0194787503594696,-0.446198691267419,-0.253414430156085,-0.536542385021621,-0.00216900705783951,-1.54650960883959
1994-02-09,-3.74696994271827,-3.27311495824414,-3.84028381623704,-1.66916958617037,-2.84444384940558,-3.88530355905998
1994-02-10,1.24471376619959,-0.983999192673957,0.442702013623486,-0.789906168084209,-0.955840376035189,-0.15759336782194
1994-02-11,2.32131807014553,0.987192485402311,0.347218560493556,3.76703131231177,4.79690836384612,4.20422805744949
1994-02-14,-3.683774947286,-3.29288583500064,-0.957666102221644,0.441592869288288,-1.06473537871637,-1.128611417329
1994-02-15,-0.771338135033373,-1.24941750598075,-1.13833969632113,0.324993938834539,-0.840344117597835,-0.62271599361684
1994-02-16,-3.26115612892386,-0.489981777880766,-1.18546385157918,-1.22134493876054,-1.72699606364365,-0.997449276482221
1994-02-17,0.764044215600279,1.02765424314117,2.09896078334226,0.308025985780969,0.22182230769392,0.872810438445004
1994-02-18,1.81309999492003,0.339554919791829,1.27115242690412,0.392784130014023,0.759070166715525,1.60792903760212
1994-02-21,5.05915366609559,3.51634123082154,4.34475065059077,1.34917886397945,2.34385654868836,2.12011107670598
1994-02-22,-2.09485920550101,0.0493067404314873,-1.21990702773919,0.289114089009601,0.45521222318361,-0.668010308816147
1994-02-23,-1.04485484492794,-2.57077096851127,-1.84312520270628,-2.19399003412257,-2.34036318167266,-2.14291491095197
1994-02-24,1.4082319317239,1.94525413629689,1.12646773696821,0.117952200588567,-0.417885601614476,-0.737986199526497
1994-02-25,1.47036080952581,4.07956226005382,2.42257430331498,2.72429385872133,3.38793982120835,3.80782469996377
1994-02-28,-0.391042425505916,1.33688400104928,1.66198605250849,1.24324549344954,0.457641679574539,0.609345496989988
1994-03-01,-4.68063172505046,-4.30159310012848,-2.17393358905477,-1.10320519274189,-0.142792040451756,-0.814188892462264
1994-03-02,-4.38615378758104,-2.96870181843037,-2.58177430159492,-5.36000315304502,-5.41112599206667,-5.25924084676661
1994-03-03,-0.950493204200187,-3.58899038242044,-2.08244081877089,-1.23389527752908,-2.74622701659455,-2.1524185110337
1994-03-04,-3.6601671698144,-2.92749502084615,-3.85521670115235,0.147714324006554,-0.094857046115171,-2.52026332748475
1994-03-07,-4.88773081707224,-1.40099915849499,-1.01569429120518,-2.63176911874204,-3.12255419551616,-2.61107151223452
1994-03-08,0.581818105519494,1.11984593763692,1.85715667321598,-0.26141733664875,0.406796051511971,0.583190801921951
1994-03-09,3.03940611865685,-0.603040845931646,0.595840830387795,1.36628646352401,1.48984596021109,2.28894500668317
1994-03-11,-2.80497664559944,-2.03280239964458,-1.54096148418909,-0.590670343435462,0.364765063951089,-0.294139119835901
1994-03-15,0.968013094578923,0.0169388999897047,0.321065901635853,-0.815896092855017,-0.0253295084651661,0.144189981484288
1994-03-16,2.04647964475402,-0.400835456884441,-0.0232947813594619,-0.464538649355117,-0.814096109632734,-0.804456682565502
1994-03-17,3.19261380079718,-0.461853208444885,0.558528076025211,-0.616839322065255,-1.08321658818236,-0.871337549015894
1994-03-18,2.04120410705602,-0.634847949502737,0.289094232135256,0.667207580247853,0.400573582030894,1.47499707667749
1994-03-21,3.2711225593786,0.500291591303048,0.276744409306007,-0.314270739341571,0.239794263919757,0.200692492211951
1994-03-22,0.17028326860955,-2.52186015283224,-2.11774971731352,-0.72044319798189,-1.23110802918011,-1.10472159503445
1994-03-23,0.0360095919918368,-2.35275008754893,-1.28227575532723,-0.64042722614005,-1.71421765942154,-0.905314772953236
1994-03-24,-0.557426926686022,-2.09278221087476,-0.427559560335655,-1.41280378379413,-1.31860426379175,-1.09868097596332
1994-03-25,-0.500780726556838,-0.993683954147095,0.22051905407432,0.0594444164821351,0.428499101288993,0.117573613545585
1994-03-28,-1.29897529499062,0.982378041831744,0.850007339682435,-0.226725331442623,-0.140170386290217,-0.224596710391056
1994-03-29,1.41654525808983,2.04844378904585,1.90071195228545,0.228615322622661,0.575271522548482,0.775652435968666
1994-03-30,-0.643337701776536,0.130188322938452,-0.133394837631506,0.285301992232445,1.53906391268044,1.35852349327987
1994-03-31,-2.39677271245229,-0.283109406927662,0.309376022632835,0.746505021436339,-0.192253140257259,0.4200733856355
1994-04-04,-0.692328323840907,1.62624809947953,0.993422095445839,1.28010374209788,1.0395457540284,1.95859556754392
1994-04-05,-0.45089910171392,1.406401115847,0.128171350135897,-0.215747555168677,0.466736455173078,0.940342515768333
1994-04-06,1.72740876326218,1.0538071320473,0.589769849508448,-0.295841111431627,0.309458813491292,0.844723587215057
1994-04-07,-0.365037031224524,2.65270872139292,0.064920654608347,0.251503914427875,0.660593494863715,-0.341027307054664
1994-04-08,1.65194256647094,1.03664181661165,1.31199576633096,1.30882798706125,2.08603810493555,1.94640269624859
1994-04-12,0.33990939880606,1.37206531909582,0.463191044779498,1.91916415320954,0.765598219575625,1.51855618226786
1994-04-13,-1.34118607237895,0.158086966616922,-0.720303009902723,-1.12696347489352,0.161808863251101,0.114043015494292
1994-04-15,-1.08886283394547,-1.17820249012028,-0.880954971017067,-0.879364289266504,-0.163881209645445,-1.11143500740091
1994-04-18,-0.632615200599362,0.00771936416539276,-1.3921772137112,-1.17400373674478,-0.725110455502476,-0.638490516741452
1994-04-19,-2.78544823432848,-2.08717271103849,-0.355135278260343,-1.8972636199348,-1.55242960995307,-0.450125209183261
1994-04-21,-2.30437184364047,-2.26642035265028,-1.28759859531116,-0.339647817081923,-1.5779902446152,-1.70757935342076
1994-04-22,0.777813050811194,0.927879962997125,0.343287224173316,-0.554673030261077,0.0526418010889262,0.994619006603514
1994-04-25,-1.97899284851246,0.111494116903121,0.213148114641704,0.632870615288605,-0.000189472395173418,-0.462207541222504
1994-04-26,0.444620937080353,-1.43422550643262,-0.303436382318079,-1.03841477773065,-0.794392940273358,-1.44133405601746
1994-04-27,-2.77869849809798,-1.25229000552637,-0.876416925752344,-2.74984278741024,-1.67895598822605,-2.06265936875318
1994-04-28,0.847583247561934,-0.639063703128084,-1.8754800805956,-1.54489347268297,-1.93061462041996,-1.73239243499766
1994-04-29,0.0631315891906681,-0.133472346832453,0.501456990929228,0.353691729928673,1.38453261431375,1.03283700748871
1994-05-02,1.05066597403085,0.135272830640987,-0.203934064281663,1.41179428301514,0.0329561490486574,0.178025793235403
1994-05-03,-1.60934092250159,-1.82263174692552,-0.854648312828143,0.0601775626785983,0.280934228100094,-0.51983342915628
1994-05-04,-2.99110245092898,-1.36347182865267,-1.58593171789044,-1.69666191450986,-1.69935952824,-1.64341857545629
1994-05-05,4.59039282071274,0.177786515959055,-0.768999058613329,0.775362661117751,0.373902123257075,-0.444324360127968
1994-05-06,1.30891335112777,2.97563159755503,3.12784016037717,1.79594924938824,1.63833629667096,2.21562737197347
1994-05-09,0.709618665983247,1.56192884872022,1.19370356080608,1.62837718227009,1.94292108885552,1.42284094027616
1994-05-10,1.92517662871345,0.302443660525009,0.597701101950587,1.0424190744166,1.20655198763122,1.07694930181572
1994-05-11,-0.585898700540444,0.172505903688114,0.183248053112606,0.685991705970523,1.14853840632863,0.498994508056394
1994-05-13,-1.04642784708809,1.91361604376687,0.346236020281632,0.36467697030047,0.593231618017853,0.326507444801649
1994-05-16,0.929004526678678,2.28216525402281,0.916724614059294,1.53785590484592,2.22263747868678,1.97433376954248
1994-05-17,0.23503427901248,-0.381687934447184,-1.04669876808289,0.346787882251753,0.275197241837999,0.484810673317582
1994-05-18,-2.78735674606031,-0.201167928405022,-1.16710823097235,-0.24149548094462,-0.295051469287078,-0.433939063803224
1994-05-19,0.409603188303964,-0.131876254682306,0.103356274567123,0.381545257013438,-0.441156959355871,-0.103795028670484
1994-05-20,-0.284335114232293,-0.713831947726939,-0.653088255720002,-1.28930439038705,-0.00766442014529245,-1.24269725423359
1994-05-23,-1.74802884846954,-2.52453239322927,-0.983304068606339,-0.878557044453498,-1.53527040173377,-0.577777296722992
1994-05-24,-0.652773732866085,-0.372545153447501,-1.03892366640898,-1.04172238143169,-1.4214596169268,-1.49940954841951
1994-05-26,0.941019689388312,0.723004727332266,1.02659853697065,0.492891153385977,0.159081588866306,-0.218444310188004
1994-05-27,0.589557504283555,1.85362112479637,0.947681338479756,1.20316545794605,1.47246978051085,0.999611156419111
1994-05-30,3.59033339103165,1.86293354786673,0.782789657042171,0.988037061781855,1.16939437347729,0.410986618317799
1994-05-31,1.24531155998857,-0.0769226525337174,-0.126341965593635,0.163604136607587,-0.0767082983018197,0.35005629821292
1994-06-01,0.379638715459296,-1.01303339985113,8.62370470811058e-05,0.571924848537031,0.905121917686502,0.024538500106619
1994-06-02,3.16626155458437,3.10382689486126,0.9595487266578,0.601468925495596,0.737859362739957,0.628443011474533
1994-06-03,3.50223819440867,2.98657021511319,2.495613616818,1.32379400408973,1.33108260602779,0.991238074972811
1994-06-06,0.787234093759381,1.93851974620696,1.87349679624929,0.892699087019255,1.06940158499449,0.906413737709855
1994-06-07,0.214169799979858,-0.0135177282174381,-0.815984942113812,-0.592540512436146,0.122321071701403,-0.00910310902076938
1994-06-08,-0.257120726765869,-0.107377871181102,0.286575770167818,-0.418738736483171,-0.463687435982152,-0.285683761002609
1994-06-09,0.126937572504082,1.11917950307012,1.27530296364,-0.725900884296271,0.0944382472296112,-0.231999605923972
1994-06-10,1.1203003232692,1.11342068371518,0.874470818086515,1.83140194839273,1.57033351476006,2.04706695987753
1994-06-13,-0.0788149097549762,0.901889849628179,-0.431147842063773,0.235415553076845,-0.624147683387755,0.397813500597621
1994-06-14,-1.73161737661128,1.09314319027169,-0.467864115258299,0.217175849188056,0.287736927151028,0.190040755161158
1994-06-15,0.0495064798574196,-0.0229580865730772,-0.857642522541202,0.616948255642602,0.210108236884698,-0.578383142126349
1994-06-16,0.361336025789538,2.05349804055095,0.056518975280917,0.597193021172315,0.749472903108672,0.228933128772613
1994-06-17,3.81144396916107,2.51958886743926,2.38469828219021,3.0101607485413,2.13378654770298,2.12625272788307
1994-06-20,2.88303925837534,1.38746392450231,0.88751284023092,0.761448496995021,1.28561278566834,0.519432033349454
1994-06-22,3.28509576993183,-0.178005712203766,0.173931820838069,0.462923616352517,0.0284006621109167,-0.00504788566125791
1994-06-23,1.02235825828534,-0.909264942500521,-0.0428329072800215,0.480577067079047,0.117748317787014,-0.634129634526381
1994-06-24,0.701513455474134,-0.430515095924311,-1.12053382520995,-0.56858366346183,-0.425368941697934,-0.953611146739375
1994-06-27,-1.2547463587226,-0.814727895897327,-1.07592846709161,-0.284499145179418,-0.786213777139222,-0.547140334554874
1994-06-28,0.861127312764487,0.975023490572036,0.404525980317305,-0.00983032940450324,0.0525533030921066,-0.199473050524013
1994-06-29,0.183124151018133,-1.16608520886514,-1.15204765916692,0.756658734765447,0.124234156620773,-0.0230821015680505
1994-06-30,1.54425568483056,-1.38865953540354,-0.982370422138834,0.0608406056236577,0.0672792742332229,-0.73369534004194
1994-07-01,2.68016800245701,1.04247354428479,1.22963228403379,1.02231444324405,0.100847824874983,1.04676874762697
1994-07-04,0.789824165569808,0.292009565412465,-0.257218758417288,0.392605939290069,0.522808272190289,-0.0230657960042735
1994-07-05,-0.427858461034691,0.586712396755651,-0.700813913577369,-0.0679075210763713,-0.277049797231887,-0.172058133283792
1994-07-06,-0.550725354097792,-0.46620990424876,0.087821265942023,0.0486241841780366,0.0913931243508026,0.158031054589869
1994-07-07,-1.90786085578877,-1.40178356066029,-0.0796572254488703,-0.142592513182793,0.364334709984915,-0.196480786838027
1994-07-08,0.393313345893298,1.46327336166412,0.519287214164033,2.66392310322188,1.45936195175562,0.95732893073579
1994-07-11,-0.663204323864941,0.367532932617909,0.150461692659931,1.35501001036702,0.838749747205725,0.700863071447855
1994-07-12,1.97142916889492,0.692082313002906,0.575957933927884,1.61587650635353,0.62223845518603,0.450821393480294
1994-07-13,-0.583455693403612,-0.421301352655123,0.179803654552191,1.57449257466695,0.879737686662674,0.419847639894555
1994-07-14,-0.828112880351983,-0.868655082058567,-0.655583254897951,0.166577071886054,0.444230666318202,-0.315109930135993
1994-07-15,0.851495138420511,0.102376942650761,0.861139496260321,-0.485489091825531,-0.370757170823588,0.190463438767541
1994-07-18,-0.399421914708009,0.0941379964531253,-0.502872366513529,-0.0154889584024875,-0.484834378447074,-0.293210588418202
1994-07-19,-0.0820711510500227,-0.380595600484424,-0.172616392051184,-0.787299060506186,-0.157037048399755,-0.672085449329363
1994-07-20,0.634321268210547,0.0257167036849193,-0.622856274028649,-0.516289044050988,0.145685110335037,-0.260318182693031
1994-07-21,-1.93368925861913,-0.723181365293923,-0.250125393675993,-0.599450250861666,0.270584592374612,0.473108829524915
1994-07-22,0.431894907516006,0.600363559866124,0.32573342598603,1.81576439537856,1.49070247127547,2.03283959981233
1994-07-25,-1.51501103854318,0.68718856314629,0.276812335044863,0.967669949991823,0.437433246714614,0.453500871363177
1994-07-26,0.283258766563765,-0.199598399802126,0.220936918672421,0.369730364048926,0.794144170561228,0.769055719848244
1994-07-27,-1.99824810347163,-0.692109577947553,-0.498265982964363,-0.49140127229963,0.178371228666796,0.37338577038506
1994-07-28,0.531327936994419,0.206355623894483,-0.0165417809992907,0.904303263855866,0.785865492120896,1.39320977834885
1994-07-29,2.08456621973268,2.85307249657334,1.89817671445438,2.68168291832758,2.59620065380262,2.29810949121754
1994-08-01,3.09780662591381,3.13942898112507,2.00561163665631,1.33529052407562,1.77275513724602,2.00352454488721
1994-08-02,0.124389136483694,-0.217027074523779,0.609618376323362,0.350806747741483,0.341750916125316,0.975610582628295
1994-08-03,-0.927826933041931,-0.376035793729534,-1.145247535175,-1.58683236492345,-0.931219503828018,-1.10450511763855
1994-08-04,0.105464281402345,0.685971845764133,0.637973958094928,0.394231900280384,0.135326854393436,0.408465019131166
1994-08-05,-0.348763644260563,0.13516102576685,0.0586266931576818,1.46606963672633,2.57913819060724,1.80003231043664
1994-08-08,-0.61435454117994,0.279827479627648,-0.109353556990333,-0.0652381504329225,0.567712482083227,-0.561253259853434
1994-08-09,1.15891245995305,0.408593588023742,0.305469256460689,0.727536692269393,0.464799056229626,0.407343090176449
1994-08-10,0.169074643751599,0.59056021657955,0.319394803203599,0.113594571331843,0.430202628491205,0.572856543846467
1994-08-11,0.0475670743709244,0.978151927005633,0.669216506376746,0.840858289239454,0.817850122906671,2.05079797293293
1994-08-12,2.60098110370102,2.48191552515074,2.70543260307448,3.22040832527657,2.70020325854052,2.8630810205569
1994-08-16,-1.63783555118207,0.852050646463676,0.0907621289261362,0.411381463895832,0.414540834335053,0.705007988193551
1994-08-17,-1.64349651477812,-0.596679020860835,-0.293359567842622,-1.30403148904937,0.383718823882417,-1.07893405714196
1994-08-18,1.3710809673428,-0.0364379811839899,-0.2516823295724,0.309283235136881,-0.614945503792141,-1.52124251647147
1994-08-19,-0.762663806961195,-0.6836778838614,-0.98660601625592,-1.24543553300926,-0.638842029112086,-1.33787171293211
1994-08-24,-2.08718238464329,-1.45809212747601,-0.472046940351045,0.38537044995095,-0.491188946360155,0.639996542890175
1994-08-25,0.926720906216061,-0.600284632886716,-0.00591911060373596,-0.534799904599847,-0.379018439801371,0.622727075333507
1994-08-29,2.23886741484769,2.91803352783839,2.02370682325386,3.03556782977641,2.39350559841074,2.50411309139422
1994-08-31,1.49682303762761,0.621990325127353,1.37570394784852,2.19495900763857,1.81505941621305,2.73438015501621
1994-09-01,-4.3162614716975,-0.221582307326029,-0.612167995085122,1.10546478568745,-0.116622034709879,0.0186480192121641
1994-09-02,-0.274627069639843,-0.814794370321925,-0.413405900874086,-1.3308352186473,-0.426100532452212,-0.606310408409694
1994-09-05,-1.89122017337672,-0.192497830899085,-0.886128517610374,0.484285760433956,-0.180488407388935,-0.00164054870500641
1994-09-06,0.154512746113289,-0.193140238678124,0.455668421902811,-0.135098178367676,-0.0847550553181087,-0.194420402702344
1994-09-07,2.66148748343973,-0.285820086369759,0.13688011664863,0.0366527377254622,0.257076332106365,0.141352906884906
1994-09-08,-0.549192029433909,-0.159875408199761,0.32058570159077,1.06972695554077,0.455906397605865,0.392026669368573
1994-09-12,2.31714693725504,1.96423744569818,1.79687808855027,5.36728837138507,2.42274629882355,2.55554971258347
1994-09-13,-0.769242761819544,-0.168255074700385,-0.305774207803944,1.67913614494259,0.674559143952624,0.472618837196204
1994-09-14,-1.91717441450555,-0.504898745926408,0.329632144313186,-0.433871077382642,-0.561142742047382,-0.794043591852056
1994-09-15,2.41569224201745,0.0910454629681201,-0.469814061027707,0.0146032479426017,-0.65551884573718,-0.42484468106424
1994-09-16,-0.933307994905341,0.547673206996024,0.274601937028018,0.320422461532099,0.511821175233207,0.625163721204092
1994-09-19,0.106365499463612,-1.21673145116236,-0.985752903049186,-0.438500683799081,-0.397043866676139,-1.11794630663212
1994-09-20,-1.8708282616368,-1.75618554278241,-1.19477017731634,-1.59447540278252,-0.784750195139272,-1.1496086314566
1994-09-21,-1.77353051887325,-0.317123123807972,-0.503886864712033,-0.679485100438848,-1.02846082626766,-0.994864326162526
1994-09-22,-2.22729161107909,-0.919793200050878,-0.258471012746897,0.908654430092337,0.217531214535205,0.516501609805031
1994-09-23,1.92400727333597,0.394270809647224,1.26634377671215,2.64087582311057,1.51164509159969,1.14628233623366
1994-09-27,-1.85462336856157,-0.624094265149455,-1.22782507215553,-0.0482268225571292,0.0174758820245202,-0.1997572519158
1994-09-28,-1.14835980498472,-0.952505797600667,-0.462963847914277,-0.536276957698634,-0.330206109465714,-1.21641563092642
1994-09-29,-1.61192685324529,-0.350244562925084,-0.725328015679982,-0.385803776938043,-0.983986483464661,-1.2637654701169
1994-09-30,-0.0750754440073997,-3.20353360132795,-1.74701755736161,-3.35766969952965,-3.41272535079272,-3.01368207409584
1994-10-03,3.03667147190456,1.63811334592192,-0.269988174085223,0.107166540406434,-0.338252237035741,-0.22404734545548
1994-10-04,4.1385116581673,1.3714334083454,0.383607062762881,1.46515928006934,0.966919355224927,0.930550714242351
1994-10-05,0.814607850996341,-0.406904116321349,-0.394005921604457,0.262888821563712,0.531299034192201,0.76730654662478
1994-10-06,-0.566638042277068,1.43711149482606,0.341562881050006,0.65740012461557,0.229826491188256,0.363788866056258
1994-10-07,0.352713784403447,1.48214044815131,1.26818666701241,3.30984556691467,2.44790220099571,1.67928244056605
1994-10-10,0.683770165912234,-0.781630680184808,-0.320872654488769,0.0271261462739369,-0.00175849535467565,0.0351465945337637
1994-10-11,0.181642414697469,0.101114311260542,0.190908746139229,0.568719649320482,-0.410082878468654,-0.198085789671887
1994-10-12,0.286766201155997,-0.355958671055123,-0.716050955208414,-0.0549834226887591,-0.228932548554561,-0.693173816982684
1994-10-14,-0.389027630031447,0.237632518343656,0.428824009356643,3.18598433427426,1.87564506767961,1.49036733566128
1994-10-17,0.105616907464956,-0.747375492457569,-0.340487268713485,1.27510417104739,0.339459518802832,0.74760591153149
1994-10-18,-1.95824699852774,-0.224576030413071,-0.3997301728487,0.863406767294372,0.660448426196636,-0.158340034446325
1994-10-19,-1.67604898584114,0.0333560949574929,-0.446977603482146,1.41593367510953,-0.29281627980281,-0.26371892036261
1994-10-20,1.36889271129124,-0.657758867039226,-0.247672529022058,0.42003535125068,0.130988150162081,0.364868677247765
1994-10-21,-0.582109195644265,0.586803962510629,0.254471775753751,0.893419259177031,0.509239822144991,0.176571423323413
1994-10-24,-0.74925951396928,-0.172414686799804,0.230242846247997,1.30059716705044,0.214548998387598,0.184943386168945
1994-10-25,-0.147807510612208,0.393346213980306,0.00525105821285177,0.110455017410271,0.37970694234466,0.109066034895156
1994-10-26,-0.179221073443392,0.498109800899504,0.0676022206398175,0.0340527937154667,0.142611529238201,0.130297810624591
1994-10-27,1.31302607288437,-0.73684327842406,-0.649685258303145,-0.0977547055499128,-0.294551315160452,-0.297812846391321
