Date,Portfolio WB returns (%),Portfolio WS returns (%),Portfolio LB returns (%),Portfolio LS returns (%)
1994-02-16,-1.47212704427474,-1.26394071150771,NA,-1.9738249302846
1994-02-17,1.35955331962201,0.592088863512674,NA,0.0523121067888876
1994-02-18,1.37123544169735,0.90452866729569,NA,1.6843885736423
1994-02-21,4.30641584097109,2.03080905084816,NA,1.14703204658937
1994-02-22,-1.16559567143433,0.0778326317136147,NA,0.425852031379725
1994-02-23,-2.31392537743703,-1.7447681677863,NA,-2.81779617768356
1994-02-24,1.90117775626351,-0.97575473059679,NA,-0.123115824102693
1994-02-25,3.49554262051237,3.61243615349665,NA,3.34345261200486
1994-02-28,0.872855971286657,0.90900798194129,NA,1.06975909818994
1994-03-01,-2.35232731222127,-0.610459166915001,-1.07088535812772,0.143928923409531
1994-03-02,-2.94310328161915,-5.42690302581113,-3.2751751130072,-3.78802738070823
1994-03-03,-1.96934704332636,-1.85253250248544,-1.38988934997532,-3.08978916643853
1994-03-04,-3.2571049737729,-1.75773217948407,-1.26129774259399,0.392744784791055
1994-03-07,-0.892040784709658,-2.87634470226225,-2.610124403499,-1.7337592155956
1994-03-08,1.19631235427637,0.527282301275478,1.05603184023824,-0.937854722064557
1994-03-09,-0.0313555739644089,2.0628980128099,0.225629526125082,2.03681938046385
1994-03-11,-0.999193321222569,0.244253679488216,-0.156758136858282,-0.464815195705104
1994-03-15,0.415828778416416,0.0083309628795547,1.10611296959986,-1.72585864857494
1994-03-16,0.296242693405269,-0.808968019784151,-3.99933693414189,-1.42743573116443
1994-03-17,0.403375880270929,-0.993107684299332,2.75704396085577,-0.938859525532676
1994-03-18,-0.623714177488333,0.91804639836266,-0.164495813556398,1.16349618920475
1994-03-21,0.542226380624644,0.506255157137203,1.07846997733227,-1.21207500147955
1994-03-22,-1.98351211619922,-0.948794195940805,-2.36285429658329,-1.67639319247371
1994-03-23,-1.78744394249626,-1.5843246906793,-0.888946933182255,-0.840872119299196
1994-03-24,-0.798124310520898,-1.71182146832524,0.0961282057706958,-1.96722901167586
1994-03-25,-0.0240587770457323,0.022234680199773,-1.36312941515595,1.40343638111533
1994-03-28,0.561171914719116,0.223233472308881,1.06728740346904,-1.24477544411952
1994-03-29,1.93681515635675,0.384322873143628,1.24239795560519,0.262621423923592
1994-03-30,0.0682671918226907,1.60374457643362,0.319957718728214,1.28395425279908
1994-03-31,0.0420697784031532,0.078853859023309,0.942855006402854,0.240265236334714
1994-04-04,1.15682071924337,2.09992213643999,0.00485759312032208,1.23242059533577
1994-04-05,0.390999055272112,0.311578336341367,1.1815888011536,0.615079931896201
1994-04-06,0.438793226190803,0.4215652850319,0.602686794895724,0.569202180748363
1994-04-07,1.52890943937025,0.432169886447564,4.2332005452129,-0.553076382750894
1994-04-08,1.4266264331416,1.92437271768899,1.16621504648067,1.88999551829168
1994-04-12,0.240055566351316,1.24697222750112,7.23611805073596,0.835939831440413
1994-04-13,-1.41288362034941,-0.27310264827175,1.73110886359453,-0.888707280588363
1994-04-15,-1.17278530413532,-0.830586617952089,-0.085068362453089,-1.03743223294755
1994-04-18,-1.34406246474538,-1.00538319138002,-3.28977770951685,-0.723771904180759
1994-04-19,-0.208148578422951,-0.940146162850231,-6.65859653636466,-2.02158584192126
1994-04-21,-1.70497039763465,-1.45814654781752,-3.50729041682596,-0.436632028173889
1994-04-22,0.527299186630237,0.641205232839059,3.70432977309898,-1.74173283856447
1994-04-25,0.136774663018557,0.104913015476082,1.28468495138645,0.00683262891234548
1994-04-26,-0.396992072045288,-1.10606697838872,-1.57997064454337,-0.97578594351525
1994-04-27,-1.44452358247174,-2.22411753131729,-1.93885300815813,-1.2633857550441
1994-04-28,-2.37081385314716,-1.70454953348479,-0.353295232460538,-1.76222391120521
1994-04-29,0.285711817809053,0.863660014226797,0.0803521046877309,0.660423157431089
1994-05-02,-0.280156935140086,0.401256922303617,-0.172890701695316,2.03047270093974
1994-05-03,-1.07367223211741,-0.376223232657991,-2.12293799806098,1.10456538499315
1994-05-04,-1.69396223343202,-1.80650788041108,-1.40184885797078,-1.32213103767671
1994-05-05,-0.407462180093021,-0.0997101680648371,-0.00539706021260855,1.05996712960721
1994-05-06,2.94742120486533,2.03100641594245,5.19352784917182,1.09409214568046
1994-05-09,1.12805168560401,1.7851666136947,0.819338660111191,1.6469272461201
1994-05-10,0.548513278884544,0.908647297146081,2.55531078195614,1.77683551503305
1994-05-11,-0.257226215281581,0.807279019767737,-0.601709509862269,0.786555450709381
1994-05-13,0.727575174394945,0.265847264836183,2.55534508512529,1.18503238222707
1994-05-16,1.53951335297544,1.96863989886373,-0.234287792357002,1.39590211476113
1994-05-17,-0.913572893813575,0.23761682666481,-0.441908975695227,0.5118291886689
1994-05-18,-1.26852525718512,-0.0660820409699836,-0.804970026306795,-0.454864791868548
1994-05-19,-0.147567792949455,-0.0963587605831373,-2.12038603802964,-0.646461372623519
1994-05-20,-0.804248419257769,-0.723094803928992,-0.472708356661322,0.319580923022689
1994-05-23,-1.46631527470145,-1.08817974213221,0.432274818938683,-0.975011707370765
1994-05-24,-0.749893068678964,-1.34549761699965,1.11549387335492,-1.61089974836972
1994-05-26,0.685919763060538,-0.137601131427423,3.56047892549214,0.540763229340357
1994-05-27,1.07544681070748,1.38040013935452,6.22590129354343,0.442769775898921
1994-05-30,1.2011533027882,0.833671690511917,1.03134242021081,0.149352860911822
1994-05-31,-0.0818057870800915,0.0730848315571908,1.95442859493213,0.317036150847283
1994-06-01,-0.0924336727297859,0.491704751190447,-0.21949527508901,1.23118927938928
1994-06-02,1.41591909678678,0.488780241889231,1.41648684372011,1.19219353355797
1994-06-03,1.82969130811894,1.27803208859283,2.81418565327172,1.77862428341828
1994-06-06,2.18175997201986,0.664085439448425,6.15494478853262,1.22585051456945
1994-06-07,0.203868202996471,-0.12141609291445,-2.93694195698931,0.700570383875543
1994-06-08,-0.280903923313647,-0.418206896779749,-0.774200217463128,-0.897178303354662
1994-06-09,0.2937659292505,-0.0726428622279562,1.63455774727914,-0.110625948162935
1994-06-10,1.23132840990923,1.5544506550718,2.09325019181399,2.42453081143346
1994-06-13,0.74257359833747,-0.1713139311187,0.791283255682163,-0.62318954217061
1994-06-14,0.476297575211015,0.299675936527288,-2.27932170975685,0.41096846500317
1994-06-15,-1.07608523307315,0.0707106526298462,-2.33083574340751,0.147904433156532
1994-06-16,0.380887120268336,0.743228083158254,-0.291002143494001,-0.478236966913037
1994-06-17,2.61883743951736,2.57492249875229,1.8080199653407,2.4030585903297
1994-06-20,0.726954309497163,0.806167282487769,0.44049295663362,0.933414569999691
1994-06-22,0.196567779187462,0.18491497075328,-2.18734033018078,0.399355103568944
1994-06-23,0.0291163643963088,-0.30613448924689,-0.490160107840021,-0.156702790932028
1994-06-24,-1.24539183811702,-0.547018555081824,-0.400163474665349,-0.166326890252533
1994-06-27,-0.94381691139428,-0.975403458617419,0.854512560627985,0.770716503281377
1994-06-28,0.143611736854821,-0.0967453916086658,0.13745128470013,0.334596368924789
1994-06-29,-1.1834292355371,0.392849976891774,-1.46535050680165,-0.0869141140302454
1994-06-30,-1.11655703207947,-0.175148947646464,-1.6226949491134,-0.729345519486091
1994-07-01,1.08415673654689,0.287520800375884,1.81795703223888,2.31946422381533
1994-07-04,0.109525334289851,0.274249344275068,1.04645317688894,0.369947096289991
1994-07-05,-0.743680285812021,-0.452155127493081,-0.512061354240867,1.6309944172155
1994-07-06,-0.146021690261589,0.0653875815090021,-2.47034307518114,1.05436989630421
1994-07-07,-0.427433359508655,-0.186852938686366,-0.153720919341649,1.12287557284383
1994-07-08,0.834902936898874,1.10737264987579,1.12889208634563,3.59307679791698
1994-07-11,0.0127132227768501,0.516684420254032,0.470228709063747,4.12978295670126
1994-07-12,0.317311134528309,0.540789799914987,1.19200887732347,2.02895000523982
1994-07-13,-0.0392920786048911,0.497880177217991,-0.222868773517149,2.55496763203913
1994-07-14,-0.832312896943777,0.0972831982687605,2.21710639262258,0.879646731643824
1994-07-15,0.243303888487567,-0.297349334687425,0.842186869195038,0.400398458848406
1994-07-18,-0.555163634901745,-0.297929293806309,-0.253638836089665,-0.848125683118628
1994-07-19,-0.337420123501075,-0.618822209701786,-0.495914398170871,-0.494240274061364
1994-07-20,-0.825811290543699,0.0365476913394058,-0.27618093043611,-0.39477496815139
1994-07-21,-0.853394667973062,0.42980841831175,-0.13687320105612,-0.786260781123072
1994-07-22,0.462466171701315,1.88811140958813,0.574112841005414,2.05000067828793
1994-07-25,0.857785821675017,0.752876325673424,-1.32910242008698,-0.160362486678622
1994-07-26,-0.310537901067975,0.990248468812238,0.322175793373947,0.970614486509902
1994-07-27,-0.767251472793384,0.113155405528431,-1.94931591122685,-0.396475978940447
1994-07-28,0.129508974032122,1.1974543886655,0.817351463173743,0.649387258061762
1994-07-29,2.20420158239172,2.40145114534114,4.16151119339359,3.03532162026718
1994-08-01,2.0964514871195,1.79152093859702,1.91582658783844,2.17503037276725
1994-08-02,-0.373743541233817,0.599331468359088,0.00727526540389434,-0.149439311204613
1994-08-03,-0.0320589376497038,-1.51759500702509,-1.40575357540951,-0.48642448736288
1994-08-04,0.334249763424666,0.315676096908901,0.36526088201092,-0.102071868753584
1994-08-05,-0.151469846615726,2.29446907262327,0.580255126912688,2.34052630875561
1994-08-08,0.407217564877604,0.025644758498955,0.179868459964649,1.00459363409817
1994-08-09,-0.0805300518605057,0.608392807417424,0.0767102448292034,0.675542485958069
1994-08-10,-0.414102348887224,0.578537858783723,0.318882368371542,1.11267293854582
1994-08-11,0.243095935427307,1.33495731955824,3.18048414294745,0.864554590535538
1994-08-12,3.8485011817067,3.10682743226609,3.17387712997403,3.09835891911647
1994-08-16,0.483649417836052,0.503065105345368,1.07011088540165,0.318300931290527
1994-08-17,-1.32944857653633,-0.69558441090749,-0.01567915945766,-0.368071350731392
1994-08-18,0.330583400007378,-1.10364387324366,-0.439715278502562,-0.0596042007786513
1994-08-19,0.54309604013103,-1.38884485567748,-0.863029018194805,-1.44540082529981
1994-08-24,-0.613414685953328,0.0382296107377833,-0.743807707461619,-0.183089629152566
1994-08-25,-0.752720829527553,0.07327293516175,-0.314623025979532,-0.758628735295563
1994-08-29,2.90562547284794,2.04537013065678,1.63941576151114,3.41041747322808
1994-08-31,-0.388700398050945,2.29439319948381,1.24384681807783,1.36489822549815
1994-09-01,-0.533026072196141,-0.202954473852746,-0.0451694633907151,1.32192899437245
1994-09-02,-0.719331784356858,-0.92056389494668,-0.10177572046105,0.030861997532039
1994-09-05,-0.561133193501662,-0.0127467149547256,-0.0584328761177422,0.656547517383332
1994-09-06,0.548015760071308,-0.573437882593453,-0.173821576457489,0.360218834059967
1994-09-07,0.293826433716737,0.511546365544446,-0.340380175830424,0.0137423591169084
1994-09-08,0.339021539093554,0.59568216080621,-0.90594666957996,0.437875889429495
1994-09-12,1.28516852886378,3.16530447661088,1.60742748171778,3.57622650291944
1994-09-13,-0.000209324022937274,0.432409472865447,0.000515763418351689,0.92645569549934
1994-09-14,-0.267668066987647,-0.589856082548212,0.488420696111391,-1.10736216557351
1994-09-15,0.75875469365303,-0.544121246428297,-0.464553324415407,-0.316990054163946
1994-09-16,0.674387755522488,0.319282815092969,0.312067105041192,1.11863332299855
1994-09-19,-0.956633036031163,-0.760414468472304,-0.522881118544527,-0.714253525222963
1994-09-20,-1.52223485705325,-1.31732784834421,-1.74104295131851,-0.527606988493512
1994-09-21,-0.92109006657517,-1.16159439306985,-0.232277611513998,-1.45031769391424
1994-09-22,0.106323823528665,0.549575095644128,-0.958651783264131,0.566557463880835
1994-09-23,0.951070260290066,1.44612994242599,0.376842574321867,1.38353842237731
1994-09-27,-1.2318937178563,0.256910058202542,1.06085477371158,0.12862310256665
1994-09-28,-0.483885445419707,-1.04375547228492,0.0330535491624984,-0.424437850396453
1994-09-29,-0.598616583732881,-0.99684294837985,-0.232844659510412,-0.269774131264244
1994-09-30,-2.90450066389421,-3.32697762781654,-2.3757581607517,-2.82585553534593
1994-10-03,0.0604456840748169,-0.707422744453257,-0.047185462724908,0.216591955435685
1994-10-04,-0.0628278985812525,1.18939178939157,0.470867364334926,0.833936563225612
1994-10-05,-0.0951323366513157,0.529816449372977,-1.234118908143,0.44290784440193
1994-10-06,0.492544697315989,0.636229303201219,0.726076860546043,0.0341055209137631
1994-10-07,1.93773544826943,2.31894971604627,-0.150179170370779,2.62206042044222
1994-10-10,-0.481178847037034,-0.161983328134274,0.448874254208387,0.144788799531725
1994-10-11,0.306637547503774,0.118943558841367,-0.258062352877209,-0.31421958469865
1994-10-12,-0.870644964378087,-0.463771983657002,-0.974369535496566,-0.538729168127372
1994-10-14,0.884484430066723,2.24489942066726,0.756948519360323,1.47432167667818
1994-10-17,-0.362472220777288,0.606561668389927,-1.03974466182462,0.982754301327016
1994-10-18,-0.598838843563554,0.22205797565833,-0.00473866376536902,0.204404612882536
1994-10-19,0.424661830126438,-0.281623236518602,-0.573305762624277,-0.0796356320387992
1994-10-20,0.142000603192383,0.352454516334122,-0.543084310336006,0.0932266380442526
1994-10-21,-0.295268753489808,0.32144567936061,0.931492030728509,0.967716830608056
1994-10-24,0.0546407044326624,0.230681468258154,-0.902851316957054,0.80612379720939
1994-10-25,0.0560032351673012,0.00881967597761157,0.017948670204504,0.407142235440761
1994-10-26,0.18997912280565,0.0637967453414046,1.06947300405587,0.0524200774918215
1994-10-27,-1.27964567792844,-0.714460621550372,-1.26865103920949,-0.286643669173392
1994-10-28,-1.17219176494719,-1.43946569971957,-1.53608670991517,-1.35771672124659
1994-10-31,-0.869060000365951,-0.583650347599152,-0.370320115819733,0.175422952281434
1994-11-03,0,0,0,0
1994-11-07,4.80462512347564,3.18270173409747,1.31263417443164,2.79429160557068
1994-11-08,0.497333547204026,0.24695039406446,-0.829825732725076,0.128107202508354
1994-11-09,-0.999305751639035,-0.244174908413053,-1.45367419783495,-0.638010256565424
1994-11-10,-1.10440382544149,-1.2288915934355,-0.710422402517885,-0.833603494930912
1994-11-11,-2.00626149983953,-1.69236659572009,-0.0342659156082004,-0.958366611537598
1994-11-14,-1.71793067868671,-1.20762733719088,-0.955926381961603,-1.01328923112998
1994-11-15,-0.538460279402542,-1.376466888128,0.225683178182612,-0.565879973095218
1994-11-16,-0.108956047201081,0.869096009127701,0.980855073485709,-0.177652152993013
1994-11-17,0.754926082635565,1.33905499360591,0.612411820057646,1.10355031550118
1994-11-21,1.00796261734883,2.15786030392007,0.0675677008419973,1.28439977496251
1994-11-22,0.254061476787082,0.583773766347084,-0.276814930734381,-0.025554191595567
1994-11-23,0.0931848499807097,-0.544865659885874,-0.884943514767367,-0.22878978652342
1994-11-24,-0.0308454808945591,-0.402110222592589,0.378762438447056,-0.756623298346371
1994-11-25,1.00063506293286,1.28900451327749,1.07913562943129,1.43639843532759
1994-11-28,-1.09863256383347,6.00000000000001,0.699221028269226,NA
1994-11-29,-0.0972142698569267,1.579517606962,0.804073287012441,0.841519791861201
1994-11-30,0.2210325681401,0.0473850669646225,-0.370550901984801,0.793965217233206
1994-12-01,-0.575978015979006,-0.776800401050737,-0.605516548538643,-0.413826620577185
1994-12-02,-0.0491036439526527,0.448322425845316,-0.844569260227401,0.682806378814305
1994-12-05,0.179728968755755,-1.16595474825625,-0.636452556211664,-1.21195715458897
1994-12-06,-2.21877803982334,-1.47396246630825,-1.19818519982665,-1.48255938012209
1994-12-07,-2.15882550289016,-2.15731638847309,-1.53302166222496,-1.91932013410832
1994-12-08,-0.35248449118388,-1.38886603221343,-1.33663076132563,-1.82848346602522
1994-12-09,-2.38198111114174,0.470275238310158,0.359998509193815,0.16509856332394
1994-12-12,-3.26987350400162,-3.51482716016878,-1.84931524036718,-2.43077339428723
1994-12-13,-2.30086740717796,-2.03900680838017,-0.804387630565861,-1.83693392095482
1994-12-14,1.25408521187904,0.281116373436885,0.404182551112808,-0.134633363449232
1994-12-15,0.569094138094406,0.894920738648119,0.710928726341731,0.818298145320395
1994-12-16,3.40850969884177,2.48358570072786,1.24513577476093,1.96470876008386
1994-12-19,0.350010978842419,0.326177421343288,0.00113204386096299,0.590055193487338
1994-12-20,-0.525902528542044,-0.13190384165519,-0.381795713553301,-0.594728344079787
1994-12-21,0.0736764443797,-0.189839921945578,0.0538757099379339,-0.330165797840554
1994-12-22,-1.03946446817692,0.0607594758122776,-0.377743683893561,-0.651060027635131
1994-12-23,0.929474049751744,1.23324292614662,0.276516725145926,1.20104675083736
1994-12-26,-1.7037344437085,-1.9187025248143,-0.895340260298694,0.949263934527544
1994-12-27,-0.171492106715865,-0.532397211269287,-0.50273630911688,-0.129702156502232
1994-12-28,0.220601689072275,0.339583182499137,-0.0773503397509145,0.121199504448
1994-12-29,-1.363638628601,0.373443426808406,-0.263312763533541,-1.15372177237935
1994-12-30,0.174440033798318,1.23755675486914,0.820980206283917,7.26287569522555
1995-01-02,-2.13374956742013,0.346263887395781,-0.00538784264058068,0.405323221337439
1995-01-03,-0.688357953971797,-0.326344563697145,-0.44101242506398,-0.805000669577405
1995-01-04,0.372154254052637,-0.727478081331412,-0.768482321204145,-1.22515625681555
1995-01-05,-0.551001110732796,-0.484871061272163,-1.24169897955304,-0.307952061074013
1995-01-06,-2.21361792967136,-1.00439280955097,-1.36989143278134,-0.891951904259081
1995-01-09,-1.70538419090638,-2.33979456907873,-1.82961155789931,-2.3535550019234
1995-01-10,-3.11630873566807,-3.42530078486518,-2.14771784413957,-2.35574069876582
1995-01-11,-0.248518825226518,-3.29679461672314,-0.906285604502244,-3.4527088787367
1995-01-12,-0.865561376954438,1.24592615006511,0.163510631225638,1.24634537689097
1995-01-13,-1.7857338912012,0.860035819323346,0.4352754762593,0.564977923179644
1995-01-16,-2.31676730472906,1.67634620452282,1.36082195070486,2.05581892153548
1995-01-17,0.703544491002406,1.27983328618877,0.0960035068217735,0.79586096029387
1995-01-18,0.209188301902219,0.455848587852947,0.604648678119646,0.219435789383327
1995-01-19,0.133734136815455,0.506013092854829,-0.584335252313228,0.487624113840202
1995-01-20,-0.389570716779553,0.529616825337653,-0.944539017391721,0.986324600853927
1995-01-23,-2.98495767266851,-1.99992039363588,-2.25499785783173,-2.2050967108281
1995-01-24,-1.33646708410589,-3.80047078617661,-3.14180865059521,-3.36175653802318
1995-01-25,1.9832041584092,0.0208786744948064,0.818158433823135,0.407002212857677
1995-01-27,-1.25909348056497,0.259280247589544,0.663097729767625,0.386909255250201
1995-01-30,2.86442302810817,1.37645628433349,1.84979092142896,0.582454146472511
1995-01-31,1.783130497454,0.975999840022213,0.566857639289275,0.713358354738935
1995-02-01,2.38326131663469,-0.722881284691579,-0.342275414319837,0.236088307042781
1995-02-02,0.142998104891001,-0.387176563043889,0.406886372830195,-0.380042964613947
1995-02-03,2.05269814097107,0.674406988666765,0.470376560441732,0.452362413404117
1995-02-06,-1.96012502905843,-0.379104339860159,-1.21218206946558,-0.426740233167899
1995-02-07,-0.516496128872257,-1.30263493287978,-0.712490171411173,-1.08121570031314
1995-02-08,-1.1159506455883,-1.2141776968282,-1.06342052167898,-1.38578708005285
1995-02-09,-0.254806018018294,-1.07781779677505,-0.49037540389506,-0.640208003287257
1995-02-10,0.838566439690425,0.209119279490588,-0.573343036935903,-0.141315295049782
1995-02-13,-1.8648059057277,-0.872433749877533,-0.309506530863368,-0.934151547943407
1995-02-14,-0.47104490555685,-0.455111054066049,-0.263403724891542,-0.921363296260214
1995-02-15,0.501274842550425,-1.03283446879882,-0.440111294813617,-1.10088537695275
1995-02-16,-1.04355409926071,-1.11124604019939,-2.16682524926578,-1.14142453245351
1995-02-17,-1.91162951509682,-1.70163147544928,-1.05023120850635,-1.45409746902588
1995-02-20,-3.66283416764409,-1.34155283122043,-0.723937087932691,-1.73814276864054
1995-02-21,0.000279245036249876,-1.98668512767417,-2.12172591494085,-1.6740924375528
1995-02-22,0.315604453878016,-1.84545640721119,-1.56281285271759,-1.69623564523568
1995-02-23,5.10466434890189,2.95123997910802,3.29689559082791,2.45262606875931
1995-02-24,5.10703400340915,3.39269991219193,3.26546416691269,3.91101618517526
1995-02-28,0.191160557037362,-0.719839093085906,-0.962035945026984,-0.446837140850054
1995-03-01,2.42078580342402,1.07919007374799,1.16139489454086,1.24858467240359
1995-03-02,1.44758309821742,1.53671267938758,1.81835727591824,1.6189495552039
1995-03-03,2.39218401115711,1.14942815811063,0.479332116353537,0.641199869691889
1995-03-06,-0.283656695186152,0.340443063840956,0.0942963509845907,0.293925250412985
1995-03-07,0.33994166150737,-1.06786263659786,-0.282503431471282,-0.370078887653247
1995-03-08,-0.988877922290765,-0.734935582120633,-0.319940725538825,-0.979580356958243
1995-03-09,2.59662227685968,-0.340904245849072,-0.310516493687141,0.502520369713344
1995-03-10,-2.29496343197034,1.60364291311699,2.00207594902524,1.16481923172493
1995-03-13,-2.52514697486702,-2.16607733689032,-2.33981613970656,-2.18551895953261
1995-03-14,-0.201330858662907,-0.10736992143825,0.675548600608944,0.233575279153553
1995-03-15,-2.69624195118472,1.46581615801848,1.16571034995261,2.24176174670414
1995-03-16,-4.24630019153021,-1.51986074180024,-2.66637726911525,-1.2582204438561
1995-03-20,-2.56319076582071,-3.3020452083109,-1.72681518461434,-0.734616828889056
1995-03-21,-2.081481965393,-2.11353595379731,-2.29171057220888,-2.87116111235839
1995-03-22,0.872245562842111,1.48873398593239,0.994576312424633,0.864114992568288
1995-03-23,-2.04891685581234,-0.810302960514364,-2.27193289757555,-1.48989837021858
1995-03-24,1.35811441950542,-0.346442566736149,-0.0425940172573691,-0.682676365211732
1995-03-27,2.22122760937076,-0.826592616317046,0.407160875290913,-0.359850969485398
1995-03-28,0.876629702709231,0.612746515079543,0.540052842352967,0.835135985097391
1995-03-29,-0.0947768135818983,-0.341394481685542,-0.718621898756466,-0.526640907859033
